text,true_label,pred_label
"Conrad Radzoff(Ferdy Mayne), a hammy cult icon, dies from a heart ailment(not before disposing of an ungrateful assistant and TV commercial director, both of whom disrespected him with showers of insults). His body is removed from his mausoleum by some film students(they wish to ""invite him to dinner""..they are quite big fans). What these kids(..including a young Jeffrey Combs)don't expect is that Radzoff will be resurrected by a medium to wreak havoc on those who removed him from his place of rest.<br /><br />The list of violent acts include Radzoff pulling one guy's tongue out, setting a woman on fire, elevating a casket which crushes a woman's face, decapitates one fellow, and cremates another guy alive in a coffin. A really weird soundtrack and pesky fog wraps around Radzoff's ghoulish activities.<br /><br />Silly hokum from Troma is limited by a very, very low budget and slowwwwww pace. The film feels a lot longer than it is. The film isn't really that gory and we can hardly see much violence because the film is often too damn dark. At times, Radzoff is an ominous presence, yet at other times he just looks real silly.",0,1
"I bought this on VHS as ""Terror Hospital"", and when I got home I checked IMDb and was like OMG it's the legendary ""Nurse Sherri""!!! So here's another one from Al Adamson, who had clearly learned some minuscule amount about film-making since the ""Blood of Dracula's Castle"" days. Where that earlier effort is a more or less totally sclerotic lump, this one mixes it up a little, adding a definite element of variety and surprise amid the incompetence. Sure half of the movie is a blind post-op football player shooting the breeze with his stacked nurse, but at any moment we might be cutting away to the cackling disembodied head of the satanist mastermind, or Nurse Sherri running a farmer through with a pitchfork, or a wee bit of abstract student-film quick cutting to go with the pulsing-blob effects in the possession scene, or the most gratuitously half-hearted topless bit ever, or god knows what else (I forget, to be honest). As dumb-ass pieces of sh*t go, this one runs toward the high end. Congrats, Al.",0,1
"This is a hard film to rate. While it truly deserves its 3 (or perhaps even a two), for an Al Adamson film, it's exceptional--and practically Adamson's very best. That's because unlike many Adamson films, there are times when NURSE SHERRI almost looks competent. But, being an Adamson film, you know that sooner or later that crappiness MUST rear its ugly head! <br /><br />The film begins with some bizarre cult leader of a huge congregation (six) trying to resurrect a dead guy who looks like he's made of blue cheese. However, in the process, the cult dude has a heart attack and it taken to the hospital. He apparently dies, but it also seems like many of these hospital scenes are missing and a few of them appear much later in the film. In other words, when you see the film, he appears to have possibly recovered--only to hear later that he'd died. Because the guy is the b.f.f. of Satan, however, his evil soul can't die and he comes back to both haunt one of his henchmen and to possess Nurse Sherri.<br /><br />Now, Sherri is obviously a very disturbed lady--demonic possession or not. At times she acts like a zombie and at others she's violently homicidal. So I ask...""why didn't her boyfriend (a doctor) think this was, perhaps, problematic?!"". In other words, after trying to kill a patient, he neither gets an exorcist nor commits her to the booby hatch!!! Oh, and speaking of boobies...this movie is NOT the breast-filled sex romp its title and posters would indicate. While there are a few bare breasts here and there, they are irrelevant to the plot and only seen very briefly (1/2 second or so) in all but one scene. So, if you are a perv, this movie is not for you--though a few places in the film (such as the nurse undressing for a patient) make it look like the film MIGHT have, at one time, been designed as a porn flick.<br /><br />If you are a bad movie fan, however, there is enough to whet your appetite. Some examples of incompetence are the inability of many of the actors to deliver lines that aren't zombie-like--and I am not even talking about Sherri. Especially noticeable is one of the very final scenes--I have never seen and heard some stilted acting and dialog in my life--and this includes Ed Wood's films! There are also a few more cheap touches, such as the bad animation of the ""green stuff"", the doctor finding a murdered nurse yet continuing to investigate in a house where walls are covered in blood (I'd get a cop...better yet, an army of cops).<br /><br />So despite these problems, why do I think it's good for an Adamson film? Well, the story isn't all bad and he was able to build tension very well. Many false alarms early on made my heart race a bit. Also, the car crash, while irrelevant, came off pretty well and was practically big-budget for Adamson.<br /><br />Overall, not a good film and one most people would be bored watching. However, fans of Adamson or inept films will like it--it does deliver some entertainment in a cheesy manner that will provide a few laughs.",0,1
"An obvious vanity press for Julie in her first movie with Blake. Let's see. Where do we begin. She is a traitor during a world war; she redeems that by falling in love; her friends (who are presumably patriots because they are German citizens) are expendable and must die; and she winds up as a heroine. OK. The scenes with the drunken pilot and the buffoons who work for French intelligence can't even be described, and we won't even mention Rock's romantic scenes with a female. (By the way, when they visit a museum, look at his gaze - I reran it on video and it's priceless). Is it a farce or is it a romantic classic or is it a war movie? I don't know and you won't either.",0,1
"Wow, another Kevin Costner hero movie. Postman, Tin Cup, Waterworld, Bodyguard, Wyatt Earp, Robin Hood, even that baseball movie. Seems like he makes movies specifically to be the center of attention. The characters are almost always the same ... the heroics, the flaws, the greatness, the fall, the redemption. Yup, within the 1st 5 minutes of the movie, we're all supposed to be in awe of his character, and it builds up more and more from there.<br /><br />And this time the story ... story? ... is just a collage of different movies. You don't need a spoiler; you've seen this movie several times, though it had different titles. You'll know what will happen way before it happens. This is like mixing An Officer and a Gentleman with Backdraft, but both are easily better movies. Watch Backdraft to see how this kind of movie should be made ... and also to see how an good but slightly underrated actor, Russell, plays the hero.",0,1
"This movie should have been billed as three movie-summaries linked together to form a full-length feature film (including lots of shots of people slowly walking down dark corridors and streets). BE WARNED! The first hour of this movie is simply a re-hash of the first two Aztec movies as told by the main character. The actual movie doesn't start until the thing is almost over. I must say, the overacting on the part of the Bat is quite hilarious.<br /><br />As for the robot, I thought a robot was a mechanical device that may or may not resemble a human. The Bat's ""robot"" consists of a radioactive reanimated corpse encased in a lead robot-body. As Tom Servo put it, ""He's not that impressive; he doesn't even have knees!"" That, and it takes the robot about an hour just to lumber across the room. But once he catches you, WATCH OUT! He'll disintegrate you with a touch (powered by radium? Pluh-ease!).<br /><br />This is a great movie when accompanied by Joel and the Bots. Otherwise, you're just a glutton for abuse.",0,1
"There must be an error. This movie belongs with ""Plan 9"", and a lot others as a quite entertaining, silly diversion. You'll never accept you like it, yet you will watch it whenever it comes out on TV. It's as simple as that.",0,1
"First of all, I wasn't sure who this film was aimed at - it seemed like a story for kids but had stuff in it kids wouldn't understand and find boring. There wasn't really much to it, Bruce Willis wasn't stretched as an actor at all. He did a lot of glancing to the side with that half smile of his - unless you are a big fan of his I wouldn't bother. And if it's the story you're interested in (guy who seems to have it all but is lacking emotionally is taught lessons from a child), I would go to see About A Boy. It has everything this film lacked, humor, sadness and reality.",0,1
"The Kid was born retarded. It pulls in a half-dozen directions, features dialog and action lifted from much older and better-known flops, and might be funny -- if only the writers knew what funny is.<br /><br />Disney stuff has gotten a lot better in the last couple of decades, but don't let that fool you. They should have given The Kid a wide berth, sang it a lullaby, then ran the train into a ravine. Mercy killing.",0,1
"At the heart of almost every truly great crime thriller is a carefully considered, methodically planned-out high stakes super-crime, which 9 times out of 10 is committed by a bunch of likable, grey-scale morality underdogs for who life isn't fair, for whom getting back at the man is, well, something worth cheering for. First-time screenwriter James V. Simpson's script for Armored gets this half right. He made extra-double-sure that we've got nothing but sympathy for the recently orphaned, Iraq war veteran Ty Hackett (Stomp the Yard's Columbus Short), who's about to have his house taken away by an evil bank (brother, I've been there). And he gave Ty a good family friend in Mike (Matt Dillon) who is super nice and gets him a job at the armored car company that he works at with Baines (Lawrence Fishbourne) and some weird French dude (Jean Reno). These guys like to have fun and play pranks, but they are also serious armored car guys too, so that means they carry guns and are tough.<br /><br />After a short while, as one theoretically watches Armored, one might start to think as I did, that maybe - just maybe - this is going to be some kind of awesome, tongue-in-cheek, cornball heist movie with some on-the-nose characterizations that move the story along its natural course, cranking up the personal stakes of all involved in hopes of unveiling a really, really clever plan with lots of potential 'holy sh*t' moments. I mean, the music alone is textbook heist-movie - gritty, edgy beats working overtime as we're treated to close-ups of characters who say things like ""As a matter of fact I do,"" and ""Are you crazy??"" For 45 minutes or so, the movie had some serious genre-flick potential.<br /><br />Then things start to really stink. These dudes, these idiots, have no plan. There's no ""Ok, here's what we're gonna do..."" scene, no blueprints, no explosives, no black van or ski-masks (despite their 'test-run', as can be seen in a trailer). No, these guys are going to steal $42 million dollars from their own trucks (which are only being tracked by HOURLY contact over the radio, despite being equipped with some fancy, big-deal 'GPS technology'), and they aren't even going to sit down and discuss it. Hell, Mike only tells Ty about the plan the night before, which is completely ridiculous. But of course, Ty's got his house to think about so as long as Mike promises that 'no one will get hurt,' he's on board. Guess what, though. Somebody gets hurt. Why? Because, besides driving the trucks into an abandoned factory to hide the money, they have no plan. That was it. That was how far they thought things out. So, naturally, things start to unravel. These cats deserve everything they get for being so unprepared.<br /><br />This script, frankly, feels like it's like the product of some bad improv game: ""Armored Car, robbed by its own guards...GO!"" Despite some half-decent buildup that could have maybe taken the film in a few interesting directions, the story just completely falls apart, and pretty soon, NOTHING makes sense, or is even remotely plausible.<br /><br />When filmmakers don't have a cool ""hook"" for their heist, their characters seem stupid, and bungling. And when characters are stupid, and bungling, it's hard for an audience to invest in them, and their story. And when that happens, any suspense drains out the bottom of the movie, leaving a laughable, hollow husk.<br /><br />Skip it. 3/10",0,1
"I was at Wrestlemania VI in Toronto as a 10 year old, and the event I saw then was pretty different from what I saw on the Wrestlemania Collection DVD I just watched. I don't understand how the wwE doesn't have the rights to some of the old music, since most of those songs were created by the WWF they shouldn't have to worry about the licensing and royalty fees that prevent shows like SNL from releasing season sets. Its pretty stupid to whine about, but for me hearing Demolition come out to their theme music at a Wrestlemania in person was a memory that I never forgot, and it didn't exist on this DVD. What is the point of them even owning the rights to this huge library of video if they have to edit it so drastically to use it?",0,1
"Just watched on UbuWeb this early experimental short film directed by William Vance and Orson Welles. Yes, you read that right, Orson Welles! Years before he gained fame for radio's ""The War of the Worlds"" and his feature debut Citizen Kane, Welles was a 19-year-old just finding his muse. Besides Vance and Welles, another player here was one Virginia Nicholson, who would become Orson's first wife. She plays a woman who keeps sitting on something that rocks back and forth courtesy of an African-American servant (Paul Edgerton in blackface). During this time a man (Welles) keeps passing her by (courtesy of the scene constantly repeating). I won't reveal any more except to say how interesting the silent images were as they jump-cut constantly. That's not to say this was any good but it was fascinating to watch even with the guitar score (by Larry Morotta) added in the 2005 print I watched. Worth a look for Welles enthusiasts and anyone with a taste of the avant-garde.",0,1
"He who fights with monsters might take care lest he thereby become a monster. And if you gaze for long into an abyss, the abyss gazes also into you.<br /><br />Yes, this is from Nietzsche's Aphorism 146 from ""Beyond Good and Evil"". And that's what you find at the start of this movie.<br /><br />If you watch the whole movie, you will doubt if it was the message that the Ram Gopal Varma Production wanted to pass on. As the scenes crop up one by one, quite violent and at times puke-raking, the viewer is expected to forget the Nietzsche quote and think otherwise. That to deal with few people you need dedicated people like Sadhu Agashe who will have the licence to kill anyone, not just writing FIRs (something unworthy of the police to do, as we are made to believe).<br /><br />When TADA was repealed and the government wanted to pass newer and even more draconian laws, RGV's ""Satya"" did the required brain surgery without blood transfusion for the multiplex growing thinking urban crowd whose views matters in a democratic country like India. Within a year MCOCA was passed.<br /><br />When real life encounter specialist Daya Nayak 'became a monster on the path of fighting them' and was himself booked by MCOCA, ""Aab tak Chhappan"" was made to heed out ""false"" impression among the people about this. With it's ""you have to be a monster to save your nation"" approach.<br /><br />And people consumed it. No questions raised. Only praises and hopes that they get a Sadhu Agashe in their local police station who will solve all problems and hence let only milk and butter flow all over. Blood? You can ignore.<br /><br />Every time Israel attacks Palestine or Lebanon, we hear voices like ""India must also similarly attack Pakistan"". This movie is made for such psychopaths. If you don't give them this, they will probably die out of boredom and LSD and what not.<br /><br />Hence this game of the passion of hatred.",0,1
"An interesting period picec showing us what was amazing in 1938. Gosh, Ma, a fake accident ring suing for $25,000!!! I guess projected into the 21st century it would amount to a lot of money. The acting would amount to pure 21st century ham. Nice to see the president as a hard-working newcomer.",0,1
"Jack Bender's ""The Tempest"" is an adaption of Shakespeare's play ""The Tempest"". Bender transports the plot from medieval Italy to Mississippi during the time of the American civil war. He includes the slavery problem and the role of revenge in wartimes.<br /><br />Prospero, re-named Gideon Prosper is not the Duke of Milan but a landowner in Mississippi. He learns voodoo magic from the female slave Mambo Azaleigh. He saves her son Ariel, who thus accompanies him into his exile. The island is not situated on the sea but in a swamp near the banks of the Mississippi. There lives an Alligator hunter, a so-called ""Gator-Man"", who later tries to rape Prospero's daughter Miranda. During the time of the civil war, Ariel wants to join the Union troops to help fighting against slavery. Prospero does not care about the war. He is only interested in his personal revenge on his brother Antony. When Antony and his bookkeeper Willi Gonzo (Gonzalo) try to cross the river, Prospero raises a storm. The Union soldier Frederick gets lost in the swamp and finally comes to the island. He and Miranda fall in love with each other but Prospero won't accept that. Meanwhile, Ariel transformed into a raven by Prospero, finds out that Antony has feigned to ally with the Union but plans to betray them. Antony and Gonzo meet Gator Man in the swamp and conspire with him against Prospero. They kidnap Miranda and Ariel but Prospero freeze them and helps the Union defeat the Southern army. In the end Ariel is free, Frederick and Miranda are bound to marry, Prospero returns to the plantation and Gator Man gets back the island.<br /><br />Peter Fonda represents Gideon Prosper powerfully and convincingly while the character of Antony stays rather flat. It was no bad idea to perform the Tempest before the background of the civil war but perhaps the director has risked too much. In some parts the story seems constructed or comical. Gator Man for example does just appear without any explanation. That it needs a kidnapping to bring Prospero to his mind and that he loses confidence in his power shows that Bender tried to make Prospero more human but only made him a weak old man without his magic. Prospero's original authority and wisdom is not made clear.<br /><br />-------------End of Part 1----------------------------",0,1
"I suppose I can see why critics give this film two out five stars, it isn't fantastic, but I think it is worth a look, from director Shawn Levy (Cheaper by the Dozen, Night at the Museum). Basically 14-year-old Jason Shepherd (Malcolm in the Middle's Frankie Muniz) is often lying to his parents and teachers, and his teacher warns him that if he doesn't do his creative writing, he will fail his whole semester and have to repeat the grade during summer. So he completes his work, but getting a lift from Hollywood producer Marty Wolf (Paul Giamatti), who hit him on the way to school, he manages to leave his paper with the story ""Big Fat Liar"" in the car. He finds out from a movie trailer that Marty stole his paper and is turning it into a major movie, so he and his best friend Kaylee (She's the Man's Amanda Bynes) are on a mission to prove Jason is for once telling the truth. Marty of course is too nasty and smug to give Jason's father Harry (Michael Bryan French) a phone call, and he evens burns the ""Big Fat Liar"" paper. So now Jason and Kaylee are determined to make Marty's life as hellish as possible, until he agrees to call Jason's Dad. They put blue dye in his swimming pool, and orange hair dye in his shampoo, and much more naughty pranks creating chaos for Marty's career. There is the obvious point when Jason looks like he wants to give up, but don't worry, all characters that despise Marty help out in the final operation, and with Jason's parents coming, he wants to finally prove his truthfulness, and boy does he deliver, big style. Also starring Amanda Detmer as Monty Kirkham, Lee Majors as Vince, Donald Adeosun Faison as Frank Jackson, Sandra Oh as Mrs. Phyllis Caldwell, Russell Hornsby as Marcus Duncan, Christine Tucci as Carol Shepherd and American Pie's John Cho as Dustin 'Dusty' Wong. Muniz is likable, Byrnes proves a very surprisingly talented support, and even though he is wasting his time and talent a little, Giamatti is great at being nasty. It is a kids film, so if it seems corny, cheesy or predictable, just keep that in mind, and try to enjoy the performances and slapstick. Okay!",0,1
"just watched this ""film"" and it actually made me want to write my first comment on IMDb.com, even though i've been a user for more than 9 years. the reason that i watched this, is because i like splatter films and sometimes i like to test my limits and see what actually still shocks me. first of all, the gore in this film didn't shock me, not even the idea that someone came up with this and made it into a film - what really shocked me, is that there seems to be a market for this kind of crap. don't get me wrong - i'm all against censorship, but this film seems to me like it was made for some kind of fetish crowd that seems to get off on this type of sh*t.it didn't give you that same kind of disgust and guilt that one felt after watching films like ""august underground"". that film is terrible to watch, but at least you get the feeling that the filmmakers want to show you how disgusting violence is. in the case of ""niku daruma"", it seems like it was made strictly to arouse people. i prefer films that shock, because they are well done and thought through, like Gaspar Noe's films, or Takashi Miike's, or Funny Games or Man Bites Dog - those films will stick with you for a while. this film i will have forgotten by tomorrow, and the only thing that will stick with me, is the thought, that somewhere out there, there are people getting aroused by watching this sh*t. if you read this, please check yourself into the next hospital or shoot yourself - this of course does not apply to gore hounds, who just love splatter. you're cool! peace",0,1
